location_code,location_name,average_rating
X066,P.S. 066 School of Higher Expectations,7.6
X067,P.S. 067 Mohegan School,7.568627450980392
X068,P.S. 068 Bronx,6.697478991596639
X069,P.S. 069 Journey Prep School,6.7105263157894735
X070,P.S. 070 Max Schoenfeld,7.612068965517241
X071,P.S. 071 Rose E. Scala,6.584158415841584
X072,P.S. 072 Dr. William Dorney,6.8501362397820165
X073,P.S. 073 Bronx,7.424657534246576
X075,P.S. 75 School of Research and Discovery,7.5
X076,P.S. 076 The Bennington School,6.346938775510204
X077,Bedford Park Elementary School,6.5476190476190474
X078,P.S. 078 Anne Hutchinson,6.857142857142857
X079,P.S. 079 Creston,7.923076923076923
X080,J.H.S. 080 The Mosholu Parkway,6.55
X080,J.H.S. 080 The Mosholu Parkway,6.55
X081,P.S. 081 Robert J. Christen,
X083,P.S. 083 Donald Hertz,7.437229437229437
X085,P.S. 085 Great Expectations,8.0
X086,P.S. 086 Kingsbridge Heights,8.0
X087,P.S. 087 Bronx,7.026737967914438
X088,P.S. X088 - S. Silverstein Little Sparrow School,7.360730593607306
X089,P.S. 089 Bronx,7.4605263157894735
X090,P.S. 090 George Meany,7.276315789473684
X091,P.S. 091 Bronx,7.923076923076923
X091,P.S. 091 Bronx,7.923076923076923
X092,P.S. 092 Bronx,7.6
X093,P.S. 093 Albert G. Oliver,7.516129032258065
X094,P.S. 094 Kings College School,6.8
X095,P.S. 095 Sheila Mencher,7.0
X096,P.S. 096 Richard Rodgers,6.59375
X096,P.S. 096 Richard Rodgers,6.59375
X097,P.S. 097 Bronx,7.703703703703703
X098,J.H.S. 098 Herman Ridder,7.666666666666667
X100,P.S. 100 Isaac Clason,6.741573033707865
X101,M.S. X101 Edward R. Byrne,7.012244897959183
X102,P.S. 102 Joseph O. Loretan,7.2625
X103,P.S. 103 Hector Fontanez,7.178861788617886
X105,P.S. 105 Sen Abraham Bernstein,7.392523364485982
X106,P.S. 106 Parkchester,7.158163265306122
X107,P.S. 107,6.5
X108,P.S. 108 Philip J. Abinanti,7.477777777777778
X109,P.S. 109 Sedgwick,7.68
X110,P.S. 110 Theodore Schoenfeld,7.427947598253275
X111,P.S. 111 Seton Falls,7.024096385542169
X112,P.S. 112 Bronxwood,7.015625
X113,JHS 113 Richard R. Green,7.072463768115942
X114,P.S. X114 - Luis Llorens Torres Schools,7.416149068322981
X117,I.S. 117 Joseph H. Wade,7.666666666666667
X118,J.H.S. 118 William W. Niles,8.0
X119,The Dr. Emmett W. Bassett School,6.745454545454545
X121,P.S. 121 Throop,7.375
X121,P.S. 121 Throop,7.375
X123,J.H.S. 123 James M. Kieran,7.5
X124,Children's Aid College Prep Charter School,7.72
X125,J.H.S. 125 Henry Hudson,6.766355140186916
X126,P.S. 126 Dr Marjorie H Dunbar,7.463414634146342
X127,J.H.S. 127 The Castle Hill,7.195348837209302
X128,Mott Hall III,7.427947598253275
X129,M.S. 129 Academy for Independent Learning and Lead,7.53125
X130,P.S. 130 Abram Stevens Hewitt,7.185344827586207
X131,J.H.S. 131 Albert Einstein,6.660377358490566
X132,P.S. 132 Garret A. Morgan,7.33976833976834
X133,Icahn Charter School 6,7.658914728682171
X134,P.S. 134 George F. Bristow,7.490291262135922
X138,P.S. 138 Samuel Randall,6.781021897810219
X140,P.S. X140 The Eagle School,7.103343465045593
X141,Riverdale / Kingsbridge Academy (Middle School / H,
X142,MS 142 John Philip Sousa,6.757009345794392
X143,JHS 143 John Peter Tetard,
X144,J.H.S. 144 Michelangelo,6.7272727272727275
X145,J.H.S. 145 Arturo Toscanini,7.129139072847682
X146,P.S. 146 Edward Collins,7.178461538461539
X149,JHS 149 Elijah Clark,6.9526315789473685
X150,P.S. 150 Charles James Fox,7.376884422110553
X151,J.H.S. 151 Lou Gehrig,7.156626506024097
X152,P.S. 152 Evergreen,7.609375
X153,P.S. 153 Helen Keller,6.777777777777778
X154,P.S. 154 Jonathan D. Hyatt,6.935483870967742
X156,P.S. 156 Benjamin Banneker,7.130268199233717
X157,P.S. 157 Grove Hill,7.043624161073826
X158,I S 158 Theodore Gathings,7.303703703703704
X159,P.S. 159 Luis Munoz Marin Biling,9.0
X160,P.S. 160 Walt Disney,5.0
X161,P.S. 161 Juan Ponce De Leon School,7.104347826086957
X162,J.H.S. 162 Lola Rodriguez De Tio,6.9875
X163,P.S. 163 Arthur A. Schomburg,7.805555555555555
X165,Grand Concourse Charter School,6.743119266055046
X166,J.H.S. 166 Roberto Clemente,7.196491228070175
X168,P.S. 168,6.875
X169,Baychester Academy,7.066666666666666
X170,P.S. 170,7.626086956521739
X174,I.S. 174 Eugene T. Maleska,6.735632183908046
X175,P.S. 175 City Island,
X176,P.S. X176,6.777777777777778
X178,P.S. 178 - Dr. Selman Waksman,6.777777777777778
X179,P.S. 179,6.723926380368098
X180,M.S. 180 Dr. Daniel Hale Williams,6.777777777777778
X181,I.S. 181 Pablo Casals,6.777777777777778
X182,P.S. 182,6.708333333333333
X182,P.S. 182,6.708333333333333
X184,I S 184 Rafael C Y Molina,7.051660516605166
X185,Bronx Lighthouse Charter School,7.213953488372093
X186,P186X Walter J. Damrosch School,7.440677966101695
X188,P.S. X188,7.0
X188,P.S. X188,7.0
X189,Cornerstone Academy for Social Action,6.9655172413793105
X190,E.S.M.T- I.S. 190,7.606451612903226
X191,IS 191,7.516129032258065
X192,I.S. 192 Piagentini-Jones,6.769230769230769
X194,P.S./M.S. 194,6.95906432748538
X195,P.S. 195,7.515625
X196,P.S. 196,7.515625
X197,P.S. 197,7.515625
X198,P.S. 198,7.288389513108614
X199,P.S. 199X - The Shakespeare School,7.536231884057971
X200,New Visions A.I.M. Charter High School II,7.19634703196347
X201,M.S. X201,7.6
X202,New Visions Charter High School for Advanced Math,7.194756554307116
X203,M.S. 203,6.991150442477876
X204,P.S. 204 Morris Heights,7.674418604651163
X205,P.S. 205 Fiorello LaGuardia,
X206,I.S. 206 Ann Mersereau,8.1
X207,P.S. 207,
X208,New Visions Charter High School for the Humanities,6.9118942731277535
X209,P.S. 209,8.571428571428571
X211,P.S. 211,7.72
X212,P.S. 212,7.288389513108614
X213,Bronx Engineering and Technology Academy,
X214,P.S. 214,7.581081081081081
X215,Kappa,7.408560311284047
X216,Business School for Entrepreneurial Studies,7.325842696629214
X217,School of Performing Arts,7.325842696629214
X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,7.3259668508287294
X219,I.S. 219 New Venture School,7.408560311284047
X220,P.S. 220 Mott Haven Village School,6.673202614379085
X221,South Bronx Preparatory: A College Board School,6.92972972972973
X222,IS 222,6.81025641025641
X223,The Laboratory School of Finance and Technology: X,6.92972972972973
X224,P.S./I.S. 224,6.864864864864865
X225,Theatre Arts Production Company School,8.222222222222221
X226,P.S. 226,7.722222222222222
X227,Bronx Collegiate Academy,7.409090909090909
X228,Jonas Bronck Academy,
X229,I.S. 229 Roland Patterson,7.333333333333333
X230,P.S. 230 Dr Roland N. Patterson,7.333333333333333
X231,Eagle Academy for Young Men,7.835820895522388
X232,I.S. 232,7.674418604651163
X233,Family Life Academy Charter School II,6.90625
X234,PS 234 Twin Parks,7.5588235294117645
X236,P.S. 236 Langston Hughes,7.737704918032787
X237,"The Marie Curie School for Medicine, Nursing, and",
X239,Urban Assembly Academy for History and Citizenship,7.409090909090909
X241,Urban Assembly School for Applied Math and Science,7.635220125786163
X242,Mott Hall V,7.597222222222222
X243,West Bronx Academy for the Future,
X244,The New School for Leadership and Journalism,
X245,New Day Academy,7.275985663082437
X246,P.S. 246 Poe Center,8.0
X248,"Metropolitan High School, The",7.375
X249,Bronx Health Sciences High School,6.777777777777778
X250,Eximius College Preparatory Academy: A College Boa,7.4048582995951415
X250,Eximius College Preparatory Academy: A College Boa,7.4048582995951415
X251,Explorations Academy H.S.,7.666666666666667
X252,Mott Hall Bronx High School,7.635220125786163
X253,Bronx High School for Writing and Communication Ar,6.714285714285714
X254,I.S. 254,
X255,Bronx Charter School for Excellence,7.082706766917293
X256,Heketi Community Charter School,6.797101449275362
X257,PS 257 Children's School,8.028571428571428
X258,Tech International Charter School,
X275,High School of Computers and Technology,6.714285714285714
X259,"H.E.R.O. High (Health, Education, and Research Occ",6.9118942731277535
X260,Bronx Center for Science and Mathematics,7.4048582995951415
X260,Bronx Center for Science and Mathematics,7.4048582995951415
X262,Performance Conservatory High School,7.666666666666667
X263,Validus Preparatory Academy,7.635220125786163
X264,Bronx Academy for Software Engineering (BASE),
X265,Bronx Lab School,6.714285714285714
X267,Bronx Latin,7.275985663082437
X268,Kingsbridge International High School,8.0
X269,Bronx Studio School for Writers and Artists,7.3426573426573425
X270,Academy for Scholarship and Entrepreneurship: A Co,7.173267326732673
X271,East Bronx Academy for the Future,7.684210526315789
X272,Globe School for Environmental Research,7.043795620437956
X273,Frederick Douglass Academy V. Middle School,7.388888888888889
X274,The New American Academy at Roberto Clemente State,7.333333333333333
X276,Leadership Institute,7.658914728682171
X277,P.S. 277,6.963709677419355
X278,Peace and Diversity Academy,7.375
X279,"P.S. 279 Captain Manuel Rivera, Jr.",7.777777777777778
X280,P.S./M.S. 280 Mosholu Parkway,6.55
X280,P.S./M.S. 280 Mosholu Parkway,6.55
X282,Women's Academy of Excellence,6.684782608695652
X284,Bronx School of Law and Finance,
X286,Fannie Lou Hamer Middle School,7.6
X287,North Bronx School of Empowerment,7.043795620437956
X288,Collegiate Institute for Math and Science,7.412371134020619
X289,The Young Scholars Academy of The Bronx,7.043795620437956
X290,Bronx Academy of Health Careers,6.714285714285714
X291,P.S. 291,7.923076923076923
X293,Renaissance High School for Musical Theater and th,7.089171974522293
X294,The Walton Avenue School,7.415584415584416
X295,Gateway School for Environmental Research and Tech,6.768656716417911
X296,South Bronx Academy for Applied Media,7.052238805970149
X297,Morris Academy for Collaborative Studies,7.315457413249211
X298,Academy of Public Relations,7.052238805970149
X299,Astor Collegiate Academy,7.412371134020619
X300,The School of Science and Applied Learning,7.53125
X301,M.S. 301 Paul L. Dunbar,7.079113924050633
X302,M.S. 302 Luisa Dessus Cruz,7.202764976958525
X303,I.S. X303 Leadership & Community Service,7.674418604651163
X304,P.S. 304 Early Childhood School,7.012244897959183
X305,Pablo Neruda Academy,6.768656716417911
X306,P.S. 306,7.705882352941177
X307,Luisa Pineiro Fuentes School of Science and Discov,8.0
X308,Bronx Dance Academy School,7.05
X309,South Bronx Charter School for International Cultu,6.82051282051282
X310,P.S. 310 Marble Hill,8.0
X311,Lucero Elementary School,7.415584415584416
X312,Millennium Art Academy,6.768656716417911
X313,I.S. 313 School of Leadership Development,7.537414965986395
X314,Fairmont Neighborhood School,7.61864406779661
X315,P.S. 315 Lab School,
X316,Kappa III,7.53125
X318,"I.S. X318 Math, Science & Technology Through Arts",7.72
X319,Providing Urban Learners Success In Education High,8.027777777777779
X320,Pelham Lab High School,7.089171974522293
X321,Crotona Academy High School,7.53551912568306
X322,Aspire Preparatory Middle School,7.0
X323,Bronx Writing Academy,7.274590163934426
X324,Bronx Early College Academy for Teaching & Learnin,7.196491228070175
X325,Urban Science Academy,7.129139072847682
X326,Bronx Green Middle School,7.0
X327,Comprehensive Model School Project M.S. 327,7.528925619834711
X328,New Millennium Bronx Academy of the Arts,7.129139072847682
X329,DreamYard Preparatory School,7.409090909090909
X331,The Bronx School of Young Leaders,7.705882352941177
X332,Holcombe L. Rucker School of Community Research,7.1913875598086126
X333,The Longwood Academy of Discovery,7.220183486238532
X334,International Community High School,6.864864864864865
X335,The Academy of the Arts,7.220183486238532
X336,Urban Assembly School for the Performing Arts,6.983050847457627
X337,The School for Inquiry and Social Justice,7.5
X339,I.S. 339,7.537414965986395
X340,P.S. 340,8.0
X341,Accion Academy,7.325842696629214
X342,International School for Liberal Arts,8.0
X343,Academy of Applied Mathematics and Technology,6.864864864864865
X344,Ampark Neighborhood,7.0
X345,Hyde Leadership Charter School,7.573529411764706
X346,South Bronx Classical Charter School,7.325842696629214
X347,International Leadership Charter High School,
X348,Schuylerville Preparatory High School,7.089171974522293
X349,Bronx River High School,7.089171974522293
X350,New Directions Secondary School,7.409090909090909
X351,Bronx Collaborative High School,7.75
X352,The Vida Bogart School for All Children,7.591549295774648
X353,World View High School,7.75
X355,Bronx Alliance Middle School,6.757009345794392
X357,Young Voices Academy of the Bronx,7.425196850393701
X359,Concourse Village Elementary School,7.1982378854625555
X360,P.S. 360,
X361,The Highbridge Green School,7.363636363636363
X362,Icahn Charter School 7,7.516129032258065
X363,Academy For Personal Leadership And Excellence,8.166666666666666
X364,South Bronx Classical Charter School II,6.935483870967742
X365,Academy for Language and Technology,7.674418604651163
X366,Urban Assembly Academy of Civic Engagement,6.776785714285714
X367,"Archimedes Academy for Math, Science and Technolog",6.684782608695652
X368,In-Tech Academy (M.S. / High School 368),
X369,Young Leaders Elementary School,6.723926380368098
X370,Leaders of Tomorrow,7.043795620437956
X371,Urban Institute of Mathematics,6.776785714285714
X372,Urban Assembly School for Wildlife Conservation,7.568627450980392
X374,Knowledge and Power Preparatory Academy Internatio,
X375,The Bronx Mathematics Preparatory School,6.684782608695652
X376,Antonia Pantoja Preparatory Academy: A College Boa,6.768656716417911
X377,Bronx Community High School,6.768656716417911
X378,Icahn Charter School 2,7.334519572953736
X379,Jill Chaifetz Transfer High School,7.052238805970149
X380,Success Academy Charter School - Bronx 3,7.129139072847682
X381,Bronx Haven High School,7.099173553719008
X382,"Elementary School for Math, Science, and Technolog",7.923076923076923
X383,Emolior Academy,7.581081081081081
X384,Entrada Academy,7.325842696629214
X385,Performance School,7.1982378854625555
X386,School for Environmental Citizenship,7.923076923076923
X387,Brilla College Prep Charter School,6.925581395348837
X388,Pan American International High School at Monroe,7.597222222222222
X389,Bronx Global Learning Institute for Girls Charter,7.1982378854625555
X390,M.S. 390,7.619047619047619
X391,The Angelo Patri Middle School,8.222222222222221
X392,Bronx Delta School,6.776785714285714
X393,University Prep Charter High School,6.9875
X394,Mott Haven Academy Charter School,6.628318584070796
X395,"NYC Charter High School for Architecture, Engineer",6.977124183006536
X396,P.S. 396,7.619047619047619
X397,English Language Learners and International Suppor,
X398,Bronx Community Charter School,6.5476190476190474
X399,M.S. 399,8.166666666666666
X400,Morris Hs,7.292307692307692
X403,Bronx International High School,7.315457413249211
X404,School for Excellence,7.315457413249211
X405,Herbert H. Lehman High School,7.089171974522293
X407,Bronx Charter School for Children,6.9045226130653266
X410,William Howard Taft Hs,7.46524064171123
X412,Bronx High School of Business,7.409090909090909
X413,Bronx High School for Medical Science,7.409090909090909
X414,Jonathan Levin High School for Media and Communica,7.409090909090909
X415,Christopher Columbus High School,7.412371134020619
X418,Bronx High School for the Visual Arts,7.380281690140845
X418,Bronx High School for the Visual Arts,7.380281690140845
X419,Bronx Academy of Promise Charter School,7.3076923076923075
X422,Icahn Charter School 3,7.592592592592593
X424,The Hunts Point School,7.573529411764706
X425,Evander Childs High School,6.757281553398058
X427,Community School for Social Justice,6.976744186046512
X429,Charter High School for Law and Social Justice,7.62962962962963
X430,Walton High School,8.0
X432,Bronx Bridges High School,6.768656716417911
X433,High School for Teaching and the Professions,8.0
X434,Belmont Preparatory High School,
X435,Theodore Roosevelt Hs,
X437,Fordham High School for the Arts,
X438,Fordham Leadership Academy,
X439,Bronx High School for Law and Community Service,
X440,DeWitt Clinton High School,7.75
X442,"Celia Cruz Bronx High School of Music, The",8.0
X443,The Family School,7.276315789473684
X445,The Bronx High School of Science,7.75
X446,Arturo A. Schomburg Satellite Academy Bronx,7.19634703196347
X447,Creston Academy,7.923076923076923
X448,Soundview Academy for Culture and Scholarship,6.660377358490566
X449,Grant Avenue Elementary School,7.196491228070175
X450,Adlai E. Stevenson High School,6.7669172932330826
X452,Gotham Collaborative High School,6.768656716417911
X454,Science and Technology Academy: A Mott Hall School,7.196491228070175
X455,Harry S Truman High School,6.777777777777778
X457,Sheridan Academy for Young Leaders,7.276315789473684
X458,Samara Community School,7.61864406779661
X459,East Fordham Academy for the Arts,8.166666666666666
X460,Atmosphere Charter School,
X461,Metropolitan Lighthouse Charter School,7.534883720930233
X462,Cornerstone Academy for Social Action Middle Schoo,6.9655172413793105
X463,Urban Scholars Community School,7.288389513108614
X464,Success Academy Charter School - Bronx 4 - New Yor,6.660377358490566
X465,Boys Preparatory Charter School of New York,7.221476510067114
X467,Mott Hall Community School,6.776785714285714
X468,Pelham Academy of Academics and Community Engageme,7.0
X469,P469X - The Bronx School for Continuous Learners,6.5476190476190474
X470,South Bronx Hs,6.9818181818181815
X471,American Dream Charter School,6.78494623655914
X472,Family Life Academy Charter School III,6.98936170212766
X493,Success Academy Charter School - Bronx 1,6.991150442477876
X473,Mott Haven Village Preparatory High School,7.010989010989011
X475,John F. Kennedy High School,
X477,Marble Hill High School for International Studies,
X478,The Cinema School,7.597222222222222
X479,Bronx Career and College Preparatory High School,7.275985663082437
X480,Bronx Regional High School,7.19634703196347
X481,The STEAM Bridge School,7.313131313131313
X482,Dr. Richard Izquierdo Health and Science Charter S,7.275985663082437
X483,The Matilda Avenue School,7.082901554404145
X484,Bronx Charter School for Better Learning II,6.7272727272727275
X486,Rosalyn Yalow Charter School,7.315789473684211
